"Channel"           "Time, ns"          "Count"             "Error"             "Resolution"        "Fit"               "Chi^2"             
2738                2.69922             2488                49.8698             322.72              2490.58             1.247               
2739                2.70538             2475                49.7393             316.098             2413.58             -0.175258           
2740                2.71154             2331                48.2701             309.627             2339.55             -0.61252            
2741                2.71771             2239                47.3075             303.291             2268.29             0.371309            
2742                2.72387             2217                47.0744             297.077             2199.7              2.64368             
2743                2.73003             2258                47.5079             290.974             2133.69             0.175271            
2744                2.73619             2078                45.5741             284.973             2070.1              -0.463319           
2745                2.74236             1988                44.5758             279.068             2008.89             1.2664              
2746                2.74852             2006                44.7772             273.251             1949.91             0.368086            
2747                2.75468             1909                43.6807             267.517             1893.1              2.08781             
2748                2.76084             1929                43.909              261.863             1838.34             1.97628             
2749                2.76701             1870                43.2319             256.286             1785.52             -0.0861217          
2750                2.77317             1731                41.5933             250.783             1734.63             -0.132993           
2751                2.77933             1680                40.9756             245.352             1685.52             1.15496             
2752                2.7855              1685                41.0366             239.992             1638.16             0.492823            
2753                2.79166             1612                40.1373             234.702             1592.46             0.145516            
2754                2.79782             1554                39.4081             229.481             1548.34             0.240761            
2755                2.80398             1515                38.9102             224.33              1505.75             -0.300352           
2756                2.81015             1453                38.1051             219.247             1464.6              -1.11096            
2757                2.81631             1383                37.1753             214.233             1424.87             0.795038            
2758                2.82247             1416                37.6165             209.288             1386.48             -1.60236            
2759                2.82863             1291                35.9166             204.413             1349.38             0.979492            
2760                2.8348              1349                36.7151             199.608             1313.51             -0.746993           
2761                2.84096             1252                35.3695             194.873             1278.81             0.0212225           
2762                2.84712             1246                35.2846             190.208             1245.26             -0.278324           
2763                2.85328             1203                34.6699             185.615             1212.79             0.949576            
2764                2.85945             1214                34.8281             181.093             1181.39             0.740413            
2765                2.86561             1176                34.2783             176.643             1150.98             0.792868            
2766                2.87177             1148                33.8674             172.265             1121.53             -0.0303185          
2767                2.87793             1092                33.0303             167.96              1093.02             -0.528786           
2768                2.8841              1048                32.3574             163.728             1065.38             -0.418903           
2769                2.89026             1025                32                  159.569             1038.62             -1.0273             
2770                2.89642             980                 31.289              155.483             1012.68             -0.0166622          
2771                2.90258             987                 31.4006             151.471             987.532             -1.33293            
2772                2.90875             922                 30.348              147.533             963.146             0.149448            
2773                2.91491             944                 30.7083             143.668             939.482             -1.04247            
2774                2.92107             885                 29.7321             139.877             916.538             -0.741397           
2775                2.92724             872                 29.5127             136.16              894.267             -0.2896             
2776                2.9334              864                 29.3769             132.516             872.659             -0.982361           
2777                2.93956             823                 28.6705             128.946             851.677             -0.665592           
2778                2.94572             812                 28.4781             125.45              831.302             -0.0869792          
2779                2.95189             809                 28.4253             122.026             811.518             1.36625             
2780                2.95805             831                 28.8097             118.675             792.292             -1.32429            
2781                2.96421             737                 27.1293             115.396             773.62              -0.667917           
2782                2.97037             737                 27.1293             112.189             755.469             -0.763564           
2783                2.97654             717                 26.7582             109.054             737.831             -2.07821            
2784                2.9827              666                 25.7876             105.989             720.682             0.381335            
2785                2.98886             714                 26.7021             102.995             703.999             -0.712255           
2786                2.99502             669                 25.8457             100.071             687.782             -0.0759027          
2787                3.00119             670                 25.865              97.2162             672.003             0.329911            
2788                3.00735             665                 25.7682             94.43               656.656             -2.85482            
2789                3.01351             572                 23.8956             91.7116             641.72              -1.41655            
2790                3.01967             592                 24.3105             89.0604             627.182             -2.02166            
2791                3.02584             564                 23.7276             86.4756             613.033             -0.0102155          
2792                3.032               599                 24.454              83.9565             599.255             -2.41833            
2793                3.03816             529                 22.9783             81.5022             585.844             -0.528812           
2794                3.04432             560                 23.6432             79.1119             572.781             -0.716593           
2795                3.05049             543                 23.2809             76.7847             560.06              -2.92375            
2796                3.05665             482                 21.9317             74.5198             547.668             -2.62198            
2797                3.06281             477                 21.8174             72.3161             535.591             -2.28394            
2798                3.06897             473                 21.7256             70.1729             523.828             0.342384            
2799                3.07514             520                 22.7816             68.0892             512.362             -0.62858            
2800                3.0813              487                 22.0454             66.0639             501.189             -3.29607            
2801                3.08746             421                 20.4939             64.0962             490.298             -0.527533           
2802                3.09363             468                 21.6102             62.185              479.679             -1.12624            
2803                3.09979             445                 21.0713             60.3294             469.328             0.273744            
2804                3.10595             465                 21.5407             58.5283             459.232             0.411828            
2805                3.11211             458                 21.3776             56.7807             449.39              -0.893703           
2806                3.11828             421                 20.4939             55.0857             439.79              0.991832            
2807                3.12444             451                 21.2132             53.4421             430.427             -0.593017           
2808                3.1306              409                 20.199              51.8489             421.293             -0.95327            
2809                3.13676             393                 19.799              50.3052             412.38              -0.776456           
2810                3.14293             388                 19.6723             48.8099             403.688             -1.54012            
2811                3.14909             365                 19.0788             47.3618             395.204             -2.42068            
2812                3.15525             341                 18.4391             45.9601             386.927             -0.0928299          
2813                3.16141             377                 19.3907             44.6037             378.849             0.579238            
2814                3.16758             382                 19.5192             43.2915             370.965             -0.796928           
2815                3.17374             348                 18.6279             42.0226             363.27              -0.510681           
2816                3.1799              346                 18.5742             40.7958             355.758             -0.877113           
2817                3.18606             332                 18.1934             39.6102             348.426             -0.933045           
2818                3.19223             324                 17.9722             38.4648             341.268             0.373918            
2819                3.19839             341                 18.4391             37.3586             334.28              -2.01509            
2820                3.20455             292                 17.0587             36.2905             327.456             0.18325             
2821                3.21071             324                 17.9722             35.2597             320.792             -2.05022            
2822                3.21688             279                 16.6733             34.2651             314.286             -1.62009            
2823                3.22304             280                 16.7033             33.3057             307.931             -1.81068            
2824                3.2292              271                 16.4317             32.3807             301.727             0.375122            
2825                3.23536             302                 17.3494             31.489              295.666             -1.41199            
2826                3.24153             266                 16.2788             30.6298             289.746             1.52135             
2827                3.24769             310                 17.5784             29.8021             283.964             0.0422794           
2828                3.25385             279                 16.6733             29.005              278.315             0.382631            
2829                3.26002             279                 16.6733             28.2377             272.797             -2.11363            
2830                3.26618             234                 15.2643             27.4993             267.406             0.738448            
2831                3.27234             274                 16.5227             26.7889             262.14              -0.616033           
2832                3.2785              247                 15.6844             26.1056             256.995             2.24349             
2833                3.28467             289                 16.9706             25.4487             251.966             0.513459            
2834                3.29083             255                 15.9374             24.8173             247.053             0.246683            
2835                3.29699             246                 15.6525             24.2106             242.252             1.73811             
2836                3.30315             265                 16.2481             23.6279             237.561             -0.514332           
2837                3.30932             225                 14.9666             23.0684             232.976             1.71258             
2838                3.31548             255                 15.9374             22.5312             228.495             -0.533748           
2839                3.32164             216                 14.6629             22.0158             224.116             0.692738            
2840                3.3278              230                 15.1327             21.5213             219.835             -0.175528           
2841                3.33397             213                 14.5602             21.0471             215.651             -0.238492           
2842                3.34013             208                 14.3875             20.5925             211.561             -0.309212           
2843                3.34629             203                 14.2127             20.1567             207.563             0.593197            
2844                3.35245             212                 14.5258             19.7393             203.654             -1.19916            
2845                3.35862             183                 13.4907             19.3394             199.833             0.501808            
2846                3.36478             203                 14.2127             18.9565             196.097             2.24397             
2847                3.37094             225                 14.9666             18.59               192.444             1.97533             
2848                3.3771              217                 14.6969             18.2393             188.872             1.21124             
2849                3.38327             202                 14.1774             17.9039             185.38              0.00272543          
2850                3.38943             182                 13.4536             17.583              181.965             -1.02022            
2851                3.39559             165                 12.8062             17.2763             178.625             0.205552            
2852                3.40176             178                 13.3041             16.9832             175.358             0.377388            
2853                3.40792             177                 13.2665             16.7031             172.164             1.57676             
2854                3.41408             190                 13.7477             16.4356             169.04              0.32004             
2855                3.42024             170                 13                  16.1801             165.984             0.636007            
2856                3.42641             171                 13.0384             15.9363             162.995             1.39518             
2857                3.43257             178                 13.3041             15.7037             160.071             1.09562             
2858                3.43873             171                 13.0384             15.4817             157.21              -0.109606           
2859                3.44489             153                 12.3288             15.2701             154.412             -0.450556           
2860                3.45106             146                 12.0416             15.0683             151.674             -0.812596           
2861                3.45722             139                 11.7473             14.876              148.995             -0.351976           
2862                3.46338             142                 11.8743             14.6928             146.374             -0.226835           
2863                3.46954             141                 11.8322             14.5182             143.809             0.489978            
2864                3.47571             147                 12.083              14.3521             141.299             -0.150903           
2865                3.48187             137                 11.6619             14.1939             138.843             -0.0361076          
2866                3.48803             136                 11.619              14.0434             136.44              0.944689            
2867                3.49419             145                 12                  13.9002             134.087             0.019604            
2868                3.50036             132                 11.4455             13.764              131.784             0.491473            
2869                3.50652             135                 11.5758             13.6345             129.53              0.335528            
2870                3.51268             131                 11.4018             13.5115             127.324             1.87683             
2871                3.51884             147                 12.083              13.3945             125.164             1.90017             
2872                3.52501             145                 12                  13.2835             123.049             -0.532157           
2873                3.53117             115                 10.6771             13.178              120.979             1.1862              
2874                3.53733             132                 11.4455             13.0779             118.952             -0.633363           
2875                3.5435              110                 10.4403             12.9829             116.967             -0.931595           
2876                3.54966             105                 10.198              12.8928             115.023             -0.0107628          
2877                3.55582             113                 10.583              12.8073             113.12              -0.0231547          
2878                3.56198             111                 10.4881             12.7263             111.256             0.156242            
2879                3.56815             111                 10.4881             12.6495             109.43              0.998429            
2880                3.57431             118                 10.8167             12.5767             107.642             0.605242            
2881                3.58047             112                 10.5357             12.5077             105.89              -1.34713            
2882                3.58663             90                  9.43398             12.4424             104.174             -0.1414             
2883                3.5928              101                 10                  12.3806             102.494             0.525413            
2884                3.59896             106                 10.247              12.3221             100.847             0.287827            
2885                3.60512             102                 10.0499             12.2668             99.2334             0.452314            
2886                3.61128             102                 10.0499             12.2145             97.6524             -0.102348           
2887                3.61745             95                  9.69536             12.165              96.1034             1.35443             
2888                3.62361             108                 10.3441             12.1182             94.5853             1.50462             
2889                3.62977             108                 10.3441             12.074              93.0978             0.243875            
2890                3.63593             94                  9.64365             12.0322             91.6398             -0.710629           
2891                3.6421              83                  9.05539             11.9928             90.2108             1.46874             
2892                3.64826             103                 10.0995             11.9555             88.8102             0.875483            
2893                3.65442             96                  9.74679             11.9204             87.437              -0.304637           
2894                3.66058             83                  9.05539             11.8872             86.0912             0.953535            
2895                3.66675             94                  9.64365             11.8559             84.7716             0.0570634           
2896                3.67291             84                  9.11043             11.8264             83.478              -1.53012            
2897                3.67907             68                  8.18535             11.7986             82.2097             0.648178            
2898                3.68523             87                  9.27362             11.7724             80.9658             -2.5109             
2899                3.6914              58                  7.54983             11.7477             79.7433             0.806278            
2900                3.69756             86                  9.21954             11.7245             78.5374             -0.138354           
2901                3.70372             76                  8.66025             11.7026             77.3498             0.749447            
2902                3.70989             83                  9.05539             11.682              76.186              -0.00492593         
2903                3.71605             75                  8.60233             11.6626             75.0478             -0.202882           
2904                3.72221             72                  8.42615             11.6443             73.9324             -0.746196           
2905                3.72837             66                  8.06226             11.6272             72.839              0.260122            
2906                3.73454             74                  8.544               11.6111             71.7674             0.495682            
2907                3.7407              75                  8.60233             11.5959             70.7169             0.835209            
2908                3.74686             77                  8.7178              11.5817             69.687              0.507111            
2909                3.75302             73                  8.48528             11.5683             68.6772             2.26345             
2910                3.75919             89                  9.38083             11.5557             67.6868             -0.884373           
2911                3.76535             59                  7.61577             11.5439             66.7158             1.17683             
2912                3.77151             76                  8.66025             11.5328             65.7632             1.90009             
2913                3.77767             82                  9                   11.5225             64.8291             -0.682787           
2914                3.78384             58                  7.54983             11.5127             63.9126             0.606185            
2915                3.79                68                  8.18535             11.5036             63.0136             -1.22697            
2916                3.79616             52                  7.14143             11.495              62.1315             1.37653             
2917                3.80232             73                  8.48528             11.487              61.266              1.14817             
2918                3.80849             70                  8.30662             11.4795             60.4167             1.1364              
2919                3.81465             69                  8.24621             11.4724             59.5833             -0.0883849          
2920                3.82081             58                  7.54983             11.4659             58.7654             0.263768            
2921                3.82697             60                  7.68115             11.4597             57.9626             1.31603             
2922                3.83314             68                  8.18535             11.4539             57.1745             0.952371            
2923                3.8393              64                  7.93725             11.4485             56.401              0.18046             
2924                3.84546             57                  7.48331             11.4435             55.6416             0.660759            
2925                3.85162             60                  7.68115             11.4387             54.8961             0.997857            
2926                3.85779             62                  7.81025             11.4343             54.1641             0.472206            
2927                3.86395             57                  7.48331             11.4302             53.4454             -0.212467           
2928                3.87011             51                  7.07107             11.4264             52.7397             1.26751             
2929                3.87628             62                  7.81025             11.4228             52.0466             2.02215             
2930                3.88244             68                  8.18535             11.4194             51.3661             -0.338204           
2931                3.8886              48                  6.85565             11.4163             50.6976             0.540405            
2932                3.89476             54                  7.28011             11.4134             50.0412             0.496567            
2933                3.90093             53                  7.2111              11.4106             49.3964             -1.33769            
2934                3.90709             39                  6.16441             11.4081             48.763              1.05338             
2935                3.91325             56                  7.4162              11.4057             48.1408             0.210782            
2936                3.91941             49                  6.9282              11.4035             47.5296             0.435743            
2937                3.92558             50                  7                   11.4015             46.9292             0.0967232           
2938                3.93174             47                  6.78233             11.3996             46.3393             -0.229022           
2939                3.9379              44                  6.55744             11.3978             45.7597             1.20259             
2940                3.94406             54                  7.28011             11.3961             45.1903             0.761894            
2941                3.95023             50                  7                   11.3946             44.6307             0.839906            
2942                3.95639             50                  7                   11.3931             44.0809             -0.76756            
2943                3.96255             38                  6.08276             11.3918             43.5406             1.62171             
2944                3.96871             55                  7.34847             11.3906             43.0097             -0.621737           
2945                3.97488             38                  6.08276             11.3894             42.488              0.156893            
2946                3.98104             43                  6.48074             11.3883             41.9752             0.234041            
2947                3.9872              43                  6.48074             11.3873             41.4713             0.30987             
2948                3.99336             43                  6.48074             11.3864             40.976              1.08789             
2949                3.99953             48                  6.85565             11.3856             40.4892             1.02314             
2950                4.00569             47                  6.78233             11.3848             40.0107             2.20611             
2951                4.01185             56                  7.4162              11.384              39.5404             0.452658            
2952                4.01802             42                  6.40312             11.3833             39.0782             2.97684             
2953                4.02418             62                  7.81025             11.3827             38.6237             1.4228              
2954                4.03034             48                  6.85565             11.3821             38.177              1.35586             
2955                4.0365              47                  6.78233             11.3816             37.7379             -0.185137           
2956                4.04267             36                  5.91608             11.3811             37.3062             0.340641            
2957                4.04883             39                  6.16441             11.3806             36.8819             2.27852             
2958                4.05499             53                  7.2111              11.3802             36.4646             -0.60372            
2959                4.06115             32                  5.56776             11.3798             36.0544             0.0584178           
2960                4.06732             36                  5.91608             11.3794             35.6511             0.602331            
2961                4.07348             39                  6.16441             11.379              35.2546             1.51652             
2962                4.07964             45                  6.63325             11.3787             34.8648             1.02221             
2963                4.0858              41                  6.32456             11.3784             34.4815             -0.0151873          
2964                4.09197             34                  5.74456             11.3782             34.1046             -0.107901           
2965                4.09813             33                  5.65685             11.3779             33.734              0.276913            
2966                4.10429             35                  5.83095             11.3777             33.3696             0.337772            
2967                4.11045             35                  5.83095             11.3775             33.0113             1.71627             
2968                4.11662             44                  6.55744             11.3773             32.659              2.39212             
2969                4.12278             49                  6.9282              11.3771             32.3125             0.514329            
2970                4.12894             35                  5.83095             11.3769             31.9718             -0.250345           
2971                4.1351              30                  5.38516             11.3768             31.6368             0.464093            
2972                4.14127             34                  5.74456             11.3766             31.3073             -0.808406           
2973                4.14743             26                  5                   11.3765             30.9833             1.3405              
2974                4.15359             39                  6.16441             11.3764             30.6646             1.80465             
2975                4.15975             42                  6.40312             11.3763             30.3513             0.681977            
2976                4.16592             34                  5.74456             11.3762             30.0431             1.04823             
2977                4.17208             36                  5.91608             11.3761             29.74               -1.09832            
2978                4.17824             23                  4.69042             11.376              29.4419             0.5067              
2979                4.18441             32                  5.56776             11.3759             29.1487             -0.464027           
2980                4.19057             26                  5                   11.3758             28.8604             1.53543             
2981                4.19673             38                  6.08276             11.3757             28.5768             0.822721            
2982                4.20289             33                  5.65685             11.3757             28.2979             -0.856503           
2983                4.20906             23                  4.69042             11.3756             28.0236             1.66954             
2984                4.21522             38                  6.08276             11.3756             27.7538             1.27582             
2985                4.22138             35                  5.83095             11.3755             27.4884             0.509063            
2986                4.22754             30                  5.38516             11.3755             27.2274             1.79714             
2987                4.23371             38                  6.08276             11.3754             26.9706             1.40665             
2988                4.23987             35                  5.83095             11.3754             26.7181             1.29785             
2989                4.24603             34                  5.74456             11.3754             26.4697             0.518235            
2990                4.25219             29                  5.2915              11.3753             26.2254             0.737152            
2991                4.25836             30                  5.38516             11.3753             25.9851             -0.123415           
2992                4.26452             25                  4.89898             11.3753             25.7487             2.67671             
2993                4.27068             43                  6.48074             11.3753             25.5162             0.865239            
2994                4.27684             30                  5.38516             11.3752             25.2875             0.906545            
2995                4.28301             30                  5.38516             11.3752             25.0625             -0.140971           
2996                4.28917             24                  4.79583             11.3752             24.8412             2.04397             
2997                4.29533             37                  6                   11.3752             24.6235             -0.240286           
2998                4.30149             23                  4.69042             11.3752             24.4093             1.06514             
2999                4.30766             30                  5.38516             11.3751             24.1987             1.86976             
3000                4.31382             35                  5.83095             11.3751             23.9915             0.973562            
3001                4.31998             29                  5.2915              11.3751             23.7876             0.284495            
3002                4.32615             25                  4.89898             11.3751             23.5871             -0.80767            
3003                4.33231             19                  4.24264             11.3751             23.3898             0.913394            
3004                4.33847             28                  5.19615             11.3751             23.1958             0.591209            
3005                4.34463             26                  5                   11.3751             23.0049             1.3188              
3006                4.3508              30                  5.38516             11.3751             22.8171             1.51106             
3007                4.35696             31                  5.47723             11.3751             22.6324             -0.836435           
3008                4.36312             18                  4.12311             11.3751             22.4507             1.25666             
3009                4.36928             29                  5.2915              11.3751             22.2719             -0.0166699          
3010                4.37545             22                  4.58258             11.3751             22.096              2.48995             
3011                4.38161             37                  6                   11.375              21.923              -0.316022           
3012                4.38777             20                  4.3589              11.375              21.7528             0.297146            
3013                4.39393             23                  4.69042             11.375              21.5854             1.08048             
3014                4.4001              27                  5.09902             11.375              21.4207             1.28171             
3015                4.40626             28                  5.19615             11.375              21.2586             -0.38622            
3016                4.41242             19                  4.24264             11.375              21.0992             0.628551            
3017                4.41858             24                  4.79583             11.375              20.9423             0.660272            
3018                4.42475             24                  4.79583             11.375              20.788              -0.912095           
3019                4.43091             16                  3.87298             11.375              20.6362             0.112874            
3020                4.43707             21                  4.47214             11.375              20.4869             0.356648            
3021                4.44323             22                  4.58258             11.375              20.34               0.176989            
3022                4.4494              21                  4.47214             11.375              20.1954             0.618974            
3023                4.45556             23                  4.69042             11.375              20.0532             1.85194             
3024                4.46172             30                  5.38516             11.375              19.9133             0.47788             
3025                4.46788             22                  4.58258             11.375              19.7757             0.705712            
3026                4.47405             23                  4.69042             11.375              19.6403             -0.283233           
3027                4.48021             18                  4.12311             11.375              19.5071             0.14071             
3028                4.48637             20                  4.3589              11.375              19.376              -0.856486           
3029                4.49254             15                  3.74166             11.375              19.2471             0.618707            
3030                4.4987              22                  4.58258             11.375              19.1202             1.86864             
3031                4.50486             29                  5.2915              11.375              18.9954             0.254229            
3032                4.51102             20                  4.3589              11.375              18.8726             1.43074             
3033                4.51719             26                  5                   11.375              18.7518             -0.313811           
3034                4.52335             17                  4                   11.375              18.633              0.748512            
3035                4.52951             22                  4.58258             11.375              18.5161             0.138647            
3036                4.53567             19                  4.24264             11.375              18.401              -0.054092           
3037                4.54184             18                  4.12311             11.375              18.2878             1.01319             
3038                4.548               23                  4.69042             11.375              18.1765             -0.20503            
3039                4.55416             17                  4                   11.375              18.0669             0.668939            
3040                4.56032             21                  4.47214             11.375              17.9591             1.2636              
3041                4.56649             24                  4.79583             11.375              17.8531             -0.554323           
3042                4.57265             15                  3.74166             11.375              17.7487             -0.533623           
3043                4.57881             15                  3.74166             11.375              17.6461             1.32691             
3044                4.58497             24                  4.79583             11.375              17.5451             1.52109             
3045                4.59114             25                  4.89898             11.375              17.4457             0.999466            
3046                4.5973              22                  4.58258             11.375              17.348              -1.69953            
3047                4.60346             10                  3                   11.375              17.2518             1.2273              
3048                4.60962             23                  4.69042             11.375              17.1572             -0.209334           
3049                4.61579             16                  3.87298             11.375              17.0641             1.9419              
3050                4.62195             27                  5.09902             11.375              16.9725             -0.826455           
3051                4.62811             13                  3.4641              11.375              16.8823             -0.156139           
3052                4.63428             16                  3.87298             11.375              16.7937             -0.344125           
3053                4.64044             15                  3.74166             11.375              16.7064             -1.85406            
3054                4.6466              9                   2.82843             11.375              16.6206             -0.309784           
3055                4.65276             15                  3.74166             11.375              16.5361             -0.293027           
3056                4.65893             15                  3.74166             11.375              16.453              -0.490913           
3057                4.66509             14                  3.60555             11.375              16.3713             0.173714            
3058                4.67125             17                  4                   11.375              16.2909             -0.0416541          
3059                4.67741             16                  3.87298             11.375              16.2117             1.78525             
3060                4.68358             25                  4.89898             11.375              16.1339             1.63276             
3061                4.68974             24                  4.79583             11.375              16.0573             -0.634774           
3062                4.6959              13                  3.4641              11.375              15.9819             0.922833            
3063                4.70206             20                  4.3589              11.375              15.9077             0.041744            
3064                4.70823             16                  3.87298             11.375              15.8348             1.33999             
3065                4.71439             22                  4.58258             11.375              15.763              -0.139626           
3066                4.72055             15                  3.74166             11.375              15.6924             0.337348            
3067                4.72671             17                  4                   11.375              15.6229             -0.321819           
3068                4.73288             14                  3.60555             11.375              15.5545             0.370575            
3069                4.73904             17                  4                   11.375              15.4872             0.146278            
3070                4.7452              16                  3.87298             11.375              15.4211             -0.501523           
3071                4.75136             13                  3.4641              11.375              15.3559             0.858319            
3072                4.75753             19                  4.24264             11.375              15.2919             -1.83234            
3073                4.76369             8                   2.64575             11.375              15.2288             -0.943461           
3074                4.76985             11                  3.16228             11.375              15.1668             0.225936            
3075                4.77602             16                  3.87298             11.375              15.1058             0.70291             
3076                4.78218             18                  4.12311             11.375              15.0458             1.50678             
3077                4.78834             22                  4.58258             11.375              14.9867             1.86478             
3078                4.7945              24                  4.79583             11.375              14.9286             1.15654             
3079                4.80067             20                  4.3589              11.375              14.8714             -0.168745           
3080                4.80683             14                  3.60555             11.375              14.8151             2.5173              
3081                4.81299             28                  5.19615             11.375              14.7597             0.994098            
3082                4.81915             19                  4.24264             11.375              14.7053             2.08369             
3083                4.82532             25                  4.89898             11.375              14.6517             0.809215            
3084                4.83148             18                  4.12311             11.375              14.599              1.9432              
3085                4.83764             24                  4.79583             11.375              14.5471             -0.31847            
3086                4.8438              13                  3.4641              11.375              14.496              0.144719            
3087                4.84997             15                  3.74166             11.375              14.4458             0.405173            
3088                4.85613             16                  3.87298             11.375              14.3964             0.417457            
3089                4.86229             16                  3.87298             11.375              14.3478             -0.504395           
3090                4.86845             12                  3.31662             11.375              14.3                -0.996704           
3091                4.87462             10                  3                   11.375              14.2529             -0.256852           
3092                4.88078             13                  3.4641              11.375              14.2066             1.12008             
3093                4.88694             19                  4.24264             11.375              14.161              1.51432             
3094                4.8931              21                  4.47214             11.375              14.1162             -0.228221           
3095                4.89927             13                  3.4641              11.375              14.0721             0.498082            
3096                4.90543             16                  3.87298             11.375              14.0287             0.738333            
3097                4.91159             17                  4                   11.375              13.986              -0.200951           
3098                4.91775             13                  3.4641              11.375              13.944              0.758749            
3099                4.92392             17                  4                   11.375              13.9026             -0.183494           
3100                4.93008             13                  3.4641              11.375              13.862              0.0481632           
3101                4.93624             14                  3.60555             11.375              13.822              0.560263            
3102                4.94241             16                  3.87298             11.375              13.7826             0.328028            
3103                4.94857             15                  3.74166             11.375              13.7439             0.806984            
3104                4.95473             17                  4                   11.375              13.7057             -0.859688           
3105                4.96089             10                  3                   11.375              13.6682             1.79797             
3106                4.96706             22                  4.58258             11.375              13.6313             0.109551            
3107                4.97322             14                  3.60555             11.375              13.595              -0.119067           
3108                4.97938             13                  3.4641              11.375              13.5593             -0.334264           
3109                4.98554             12                  3.31662             11.375              13.5242             1.07317             
3110                4.99171             18                  4.12311             11.375              13.4896             -0.0969827          
3111                4.99787             13                  3.4641              11.375              13.4556             1.29111             
3112                5.00403             19                  4.24264             11.375              13.4221             1.29874             
3113                5.01019             19                  4.24264             11.375              13.3892             0.429112            
3114                5.01636             15                  3.74166             11.375              13.3568             0.182636            
3115                5.02252             14                  3.60555             11.375              13.3249             0.907966            
3116                5.02868             17                  4                   11.375              13.2935             0.915527            
3117                5.03484             17                  4                   11.375              13.2626             0.207688            
3118                5.04101             14                  3.60555             11.375              13.2323             -0.750513           
3119                5.04717             10                  3                   11.375              13.2024             0.714285            
3120                5.05333             16                  3.87298             11.375              13.173              0.484655            
3121                5.05949             15                  3.74166             11.375              13.1441             -0.479022           
3122                5.06566             11                  3.16228             11.375              13.1156             0.735861            
3123                5.07182             16                  3.87298             11.375              13.0876             -0.717153           
3124                5.07798             10                  3                   11.375              13.0601             -0.00701398         
3125                5.08414             13                  3.4641              11.375              13.0329             1.38737             
3126                5.09031             19                  4.24264             11.375              13.0063             -0.214928           
3127                5.09647             12                  3.31662             11.375              12.98               0.0128675           
3128                5.10263             13                  3.4641              11.375              12.9542             0.54087             
3129                5.1088              15                  3.74166             11.375              12.9288             -0.198211           
3130                5.11496             12                  3.31662             11.375              12.9038             1.60579             
3131                5.12112             20                  4.3589              11.375              12.8792             2.13098             
3132                5.12728             23                  4.69042             11.375              12.855              -0.932119           
3133                5.13345             9                   2.82843             11.375              12.8312             -0.92642            
3134                5.13961             9                   2.82843             11.375              12.8078             0.578494            
3135                5.14577             15                  3.74166             11.375              12.7847             -0.915294           
3136                5.15193             9                   2.82843             11.375              12.762              -0.162229           
3137                5.1581              12                  3.31662             11.375              12.7397             -0.388943           
3138                5.16426             11                  3.16228             11.375              12.7178             0.352719            
3139                5.17042             14                  3.60555             11.375              12.6962             0.358469            
3140                5.17658             14                  3.60555             11.375              12.6749             1.4689              
3141                5.18275             19                  4.24264             11.375              12.654              -1.17447            
3142                5.18891             8                   2.64575             11.375              12.6334             -0.134476           
3143                5.19507             12                  3.31662             11.375              12.6132             0.860764            
3144                5.20123             16                  3.87298             11.375              12.5933             -0.603164           
3145                5.2074              10                  3                   11.375              12.5737             0.870588            
3146                5.21356             16                  3.87298             11.375              12.5544             -0.594198           
3147                5.21972             10                  3                   11.375              12.5354             -0.343425           
3148                5.22588             11                  3.16228             11.375              12.5167             0.406228            
3149                5.23205             14                  3.60555             11.375              12.4984             -1.13565            
3150                5.23821             8                   2.64575             11.375              12.4803             1.31754             
3151                5.24437             18                  4.12311             11.375              12.4625             -0.327187           
3152                5.25054             11                  3.16228             11.375              12.445              -0.568982           
3153                5.2567              10                  3                   11.375              12.4278             0.429899            
3154                5.26286             14                  3.60555             11.375              12.4109             0.170229            
3155                5.26902             13                  3.4641              11.375              12.3942             -1.10967            
3156                5.27519             8                   2.64575             11.375              12.3778             0.443207            
3157                5.28135             14                  3.60555             11.375              12.3617             0.183829            
3158                5.28751             13                  3.4641              11.375              12.3458             1.14395             
3159                5.29367             17                  4                   11.375              12.3302             0.455883            
3160                5.29984             14                  3.60555             11.375              12.3148             -0.802809           
3161                5.306               9                   2.82843             11.375              12.2997             1.15506             
3162                5.31216             17                  4                   11.375              12.2848             1.74313             
3163                5.31832             20                  4.3589              11.375              12.2702             -0.284341           
3164                5.32449             11                  3.16228             11.375              12.2558             0.475686            
3165                5.33065             14                  3.60555             11.375              12.2416             0.217024            
3166                5.33681             13                  3.4641              11.375              12.2277             0.9566              
3167                5.34297             16                  3.87298             11.375              12.214              -1.06472            
3168                5.34914             8                   2.64575             11.375              12.2005             1.17898             
3169                5.3553              17                  4                   11.375              12.1872             -0.509527           
3170                5.36146             10                  3                   11.375              12.1741             -1.36894            
3171                5.36762             7                   2.44949             11.375              12.1613             -0.0325942          
3172                5.37379             12                  3.31662             11.375              12.1486             -0.763023           
3173                5.37995             9                   2.82843             11.375              12.1362             -0.0271793          
3174                5.38611             12                  3.31662             11.375              12.1239             2.12442             
3175                5.39227             22                  4.58258             11.375              12.1119             0.252895            
3176                5.39844             13                  3.4641              11.375              12.1                0.517146            
3177                5.4046              14                  3.60555             11.375              12.0884             -0.243833           
3178                5.41076             11                  3.16228             11.375              12.0769             1.6051              
3179                5.41693             19                  4.24264             11.375              12.0656             -1.02772            
3180                5.42309             8                   2.64575             11.375              12.0545             -0.00955296         
3181                5.42925             12                  3.31662             11.375              12.0436             -0.476407           
