"Channel"           "Time, ns"          "Count"             "Error"             "Resolution"        "Fit"               "Chi^2"             
2737                2.69306             2660                51.5655             334.379             2609.64             1.1668              
2738                2.69922             2587                50.8527             327.496             2528.23             0.691148            
2739                2.70538             2484                49.8297             320.789             2449.9              2.13828             
2740                2.71154             2480                49.7896             314.239             2374.58             0.833304            
2741                2.71771             2342                48.3839             307.83              2302.09             2.61503             
2742                2.72387             2358                48.5489             301.547             2232.32             0.729024            
2743                2.73003             2199                46.8828             295.379             2165.18             0.71142             
2744                2.73619             2133                46.1736             289.317             2100.5              1.83787             
2745                2.74236             2122                46.0543             283.352             2038.25             1.31565             
2746                2.74852             2037                45.1221             277.477             1978.27             1.59753             
2747                2.75468             1991                44.6094             271.688             1920.51             1.50027             
2748                2.76084             1930                43.9204             265.979             1864.84             1.9714              
2749                2.76701             1896                43.5316             260.348             1811.14             0.134826            
2750                2.77317             1765                42                  254.791             1759.4              1.31348             
2751                2.77933             1764                41.9881             249.307             1709.49             0.656378            
2752                2.7855              1688                41.0731             243.894             1661.36             -0.51719            
2753                2.79166             1594                39.9124             238.551             1614.91             0.882762            
2754                2.79782             1605                40.05               233.277             1570.07             0.520134            
2755                2.80398             1547                39.3192             228.072             1526.8              -0.256852           
2756                2.81015             1475                38.3927             222.936             1484.99             -0.645158           
2757                2.81631             1420                37.6696             217.869             1444.64             0.413116            
2758                2.82247             1421                37.6829             212.871             1405.63             -1.66279            
2759                2.82863             1307                36.1386             207.941             1367.95             0.0965361           
2760                2.8348              1335                36.524              203.082             1331.52             0.634332            
2761                2.84096             1319                36.3043             198.292             1296.28             0.812436            
2762                2.84712             1291                35.9166             193.573             1262.21             -0.289253           
2763                2.85328             1219                34.8999             188.924             1229.24             0.42672             
2764                2.85945             1212                34.7994             184.347             1197.36             0.633366            
2765                2.86561             1188                34.4529             179.841             1166.48             -0.105102           
2766                2.87177             1133                33.6452             175.408             1136.59             -0.798289           
2767                2.87793             1081                32.8634             171.047             1107.65             1.10597             
2768                2.8841              1116                33.3916             166.759             1079.6              0.881942            
2769                2.89026             1081                32.8634             162.544             1052.44             -0.844274           
2770                2.89642             999                 31.5911             158.403             1026.11             0.30068             
2771                2.90258             1010                31.7648             154.335             1000.59             -0.987315           
2772                2.90875             945                 30.7246             150.341             975.849             -1.06554            
2773                2.91491             919                 30.2985             146.421             951.839             0.0479849           
2774                2.92107             930                 30.4795             142.575             928.56              -0.928026           
2775                2.92724             878                 29.6142             138.802             905.966             1.46675             
2776                2.9334              928                 30.4467             135.104             884.046             -1.4675             
2777                2.93956             820                 28.6182             131.479             862.763             -1.42662            
2778                2.94572             801                 28.2843             127.928             842.096             -1.08383            
2779                2.95189             791                 28.1069             124.45              822.029             1.10874             
2780                2.95805             834                 28.8617             121.045             802.53              1.43237             
2781                2.96421             824                 28.688              117.713             783.593             -0.653355           
2782                2.97037             747                 27.313              114.453             765.187             -2.57131            
2783                2.97654             679                 26.0384             111.265             747.3               -1.33751            
2784                2.9827              694                 26.3249             108.149             729.91              -0.258348           
2785                2.98886             706                 26.5518             105.103             712.995             0.0558674           
2786                2.99502             698                 26.4008             102.128             696.552             2.11789             
2787                3.00119             737                 27.1293             99.2229             680.553             -0.305831           
2788                3.00735             657                 25.6125             96.3867             664.993             -0.0712973          
2789                3.01351             648                 25.4362             93.6191             649.851             -1.81942            
2790                3.01967             590                 24.2693             90.9192             635.113             0.29434             
2791                3.02584             628                 25.04               88.2864             620.77              -0.474037           
2792                3.032               595                 24.3721             85.7199             606.802             -1.03573            
2793                3.03816             568                 23.8118             83.2188             593.208             -2.52739            
2794                3.04432             521                 22.8035             80.7824             579.966             -0.925433           
2795                3.05049             545                 23.3238             78.4099             567.072             -2.15474            
2796                3.05665             505                 22.4499             76.1003             554.511             -0.435703           
2797                3.06281             532                 23.0434             73.8527             542.27              -1.59894            
2798                3.06897             494                 22.2036             71.6663             530.347             0.0571269           
2799                3.07514             520                 22.7816             69.54               518.726             -2.01614            
2800                3.0813              463                 21.4942             67.473              507.402             -3.58457            
2801                3.08746             421                 20.4939             65.4643             496.363             -1.35413            
2802                3.09363             456                 21.3307             63.5129             485.601             0.0417178           
2803                3.09979             476                 21.7945             61.6178             475.11              -0.54516            
2804                3.10595             453                 21.2603             59.778              464.879             -0.365114           
2805                3.11211             447                 21.1187             57.9924             454.904             -1.05227            
2806                3.11828             423                 20.5426             56.2602             445.175             -2.57115            
2807                3.12444             384                 19.5704             54.5802             435.686             -0.989067           
2808                3.1306              406                 20.1246             52.9514             426.43              0.0301967           
2809                3.13676             418                 20.4206             51.3728             417.398             0.912836            
2810                3.14293             427                 20.6398             49.8433             408.588             -1.7309             
2811                3.14909             366                 19.105              48.362              399.991             -0.228133           
2812                3.15525             387                 19.6469             46.9277             391.603             -0.576814           
2813                3.16141             372                 19.2614             45.5395             383.417             -2.14926            
2814                3.16758             335                 18.2757             44.1962             375.427             0.28535             
2815                3.17374             373                 19.2873             42.8969             367.63              -1.00233            
2816                3.1799              341                 18.4391             41.6406             360.017             -1.60113            
2817                3.18606             323                 17.9444             40.4262             352.587             -0.334764           
2818                3.19223             339                 18.3848             39.2527             345.333             -0.605259           
2819                3.19839             327                 18.0555             38.1191             338.252             0.646959            
2820                3.20455             343                 18.4932             37.0244             331.337             0.695012            
2821                3.21071             337                 18.3303             35.9676             324.584             -2.45266            
2822                3.21688             276                 16.5831             34.9477             317.991             -1.16999            
2823                3.22304             291                 17.0294             33.9638             311.552             0.958975            
2824                3.2292              322                 17.9165             33.0149             305.265             -0.290204           
2825                3.23536             294                 17.1172             32.1                299.123             -0.940134           
2826                3.24153             277                 16.6132             31.2182             293.124             -0.958482           
2827                3.24769             271                 16.4317             30.3687             287.265             -0.802261           
2828                3.25385             268                 16.3401             29.5504             281.541             0.612094            
2829                3.26002             286                 16.8819             28.7624             275.95              -2.30858            
2830                3.26618             234                 15.2643             28.004              270.488             0.974074            
2831                3.27234             281                 16.7332             27.2742             265.151             2.70956             
2832                3.2785              306                 17.4642             26.5722             259.937             -0.483352           
2833                3.28467             247                 15.6844             25.897              254.842             0.835338            
2834                3.29083             263                 16.1864             25.248              249.864             0.1314              
2835                3.29699             247                 15.6844             24.6243             245                 0.764097            
2836                3.30315             252                 15.843              24.0251             240.246             -0.74965            
2837                3.30932             224                 14.9332             23.4495             235.601             -0.654346           
2838                3.31548             221                 14.8324             22.897              231.06              -1.10821            
2839                3.32164             210                 14.4568             22.3666             226.623             1.24496             
2840                3.3278              241                 15.4919             21.8577             222.285             -1.23176            
2841                3.33397             200                 14.1067             21.3696             218.046             1.2278              
2842                3.34013             232                 15.1987             20.9015             213.902             0.29342             
2843                3.34629             214                 14.5945             20.4528             209.852             1.31704             
2844                3.35245             225                 14.9666             20.0228             205.892             -0.769043           
2845                3.35862             191                 13.784              19.6108             202.02              2.03758             
2846                3.36478             228                 15.0665             19.2163             198.235             0.966614            
2847                3.37094             208                 14.3875             18.8386             194.534             -1.86028            
2848                3.3771              166                 12.8452             18.4771             190.916             -1.75564            
2849                3.38327             164                 12.7671             18.1312             187.378             0.750292            
2850                3.38943             194                 13.8924             17.8004             183.918             1.35617             
2851                3.39559             199                 14.0712             17.484              180.535             -0.0163553          
2852                3.40176             177                 13.2665             17.1816             177.226             0.0792632           
2853                3.40792             175                 13.1909             16.8926             173.99              -0.060927           
2854                3.41408             170                 13                  16.6165             170.825             1.09768             
2855                3.42024             182                 13.4536             16.3528             167.73              1.33058             
2856                3.42641             182                 13.4536             16.1011             164.702             0.102615            
2857                3.43257             163                 12.7279             15.8608             161.74              1.34291             
2858                3.43873             176                 13.2288             15.6316             158.843             -2.18326            
2859                3.44489             130                 11.3578             15.413              156.009             1.41139             
2860                3.45106             171                 13.0384             15.2045             153.236             -0.852558           
2861                3.45722             140                 11.7898             15.0057             150.523             1.61428             
2862                3.46338             168                 12.9228             14.8163             147.868             -0.677086           
2863                3.46954             137                 11.6619             14.6359             145.271             0.53522             
2864                3.47571             149                 12.1655             14.464              142.729             -0.265395           
2865                3.48187             137                 11.6619             14.3004             140.242             1.11814             
2866                3.48803             151                 12.2474             14.1447             137.808             0.660446            
2867                3.49419             143                 11.9164             13.9965             135.426             0.435782            
2868                3.50036             138                 11.7047             13.8556             133.094             -0.0681136          
2869                3.50652             130                 11.3578             13.7216             130.811             -0.305999           
2870                3.51268             125                 11.1355             13.5942             128.578             -0.737682           
2871                3.51884             118                 10.8167             13.4731             126.391             -0.282322           
2872                3.52501             121                 10.9545             13.3581             124.25              0.62988             
2873                3.53117             129                 11.3137             13.2489             122.154             0.366157            
2874                3.53733             124                 11.0905             13.1451             120.102             0.826268            
2875                3.5435              127                 11.225              13.0467             118.092             0.180764            
2876                3.54966             118                 10.8167             12.9533             116.125             -0.107536           
2877                3.55582             113                 10.583              12.8647             114.198             -0.679542           
2878                3.56198             105                 10.198              12.7806             112.311             1.70548             
2879                3.56815             129                 11.3137             12.701              110.463             0.714496            
2880                3.57431             116                 10.7238             12.6255             108.654             0.603378            
2881                3.58047             113                 10.583              12.5539             106.881             -1.54205            
2882                3.58663             89                  9.38083             12.4862             105.144             1.12911             
2883                3.5928              115                 10.6771             12.422              103.443             1.5638              
2884                3.59896             118                 10.8167             12.3613             101.777             -0.10416            
2885                3.60512             99                  9.89949             12.3038             100.144             0.0458872           
2886                3.61128             99                  9.89949             12.2495             98.5442             0.723269            
2887                3.61745             104                 10.1489             12.1981             96.9769             -0.814501           
2888                3.62361             87                  9.27362             12.1495             95.4408             0.411253            
2889                3.62977             98                  9.84886             12.1035             93.9358             2.0252              
2890                3.63593             113                 10.583              12.0601             92.4607             1.0442              
2891                3.6421              101                 10                  12.0191             91.015              0.946528            
2892                3.64826             99                  9.89949             11.9804             89.5981             1.43479             
2893                3.65442             102                 10.0499             11.9438             88.209              0.538155            
2894                3.66058             92                  9.53939             11.9094             86.8476             -1.5332             
2895                3.66675             71                  8.3666              11.8768             85.5128             0.405379            
2896                3.67291             88                  9.32738             11.8461             84.2044             0.848412            
2897                3.67907             91                  9.48683             11.8172             82.9216             0.146989            
2898                3.68523             83                  9.05539             11.7899             81.6636             1.11039             
2899                3.6914              91                  9.48683             11.7642             80.427              0.733913            
2900                3.69756             86                  9.21954             11.74               79.2072             -0.522349           
2901                3.70372             73                  8.48528             11.7172             78.0057             -0.950652           
2902                3.70989             68                  8.18535             11.6957             76.8284             -0.173952           
2903                3.71605             74                  8.544               11.6755             75.6771             1.23721             
2904                3.72221             86                  9.21954             11.6565             74.5489             1.35669             
2905                3.72837             86                  9.21954             11.6386             73.4431             1.06679             
2906                3.73454             82                  9                   11.6218             72.3595             -0.46576            
2907                3.7407              67                  8.12404             11.606              71.2972             0.770246            
2908                3.74686             77                  8.7178              11.5911             70.2558             0.994601            
2909                3.75302             78                  8.77496             11.5772             69.2348             0.211642            
2910                3.75919             70                  8.30662             11.5641             68.2335             -1.1929             
2911                3.76535             57                  7.48331             11.5517             67.2518             2.31883             
2912                3.77151             88                  9.32738             11.5402             66.2888             -0.970971           
2913                3.77767             57                  7.48331             11.5294             65.3445             0.668756            
2914                3.78384             70                  8.30662             11.5192             64.4182             0.307345            
2915                3.79                66                  8.06226             11.5096             63.5095             0.0482597           
2916                3.79616             63                  7.87401             11.5007             62.618              -2.78238            
2917                3.80232             41                  6.32456             11.4923             61.7432             -0.100684           
2918                3.80849             60                  7.68115             11.4845             60.8849             0.735168            
2919                3.81465             66                  8.06226             11.4771             60.0426             0.354509            
2920                3.82081             62                  7.81025             11.4702             59.2161             1.16645             
2921                3.82697             68                  8.18535             11.4638             58.4049             0.0515389           
2922                3.83314             58                  7.54983             11.4577             57.6086             2.00084             
2923                3.8393              74                  8.544               11.4521             56.8271             0.255498            
2924                3.84546             58                  7.54983             11.4468             56.0598             0.224951            
2925                3.85162             57                  7.48331             11.4419             55.3067             1.633               
2926                3.85779             68                  8.18535             11.4373             54.5672             2.34874             
2927                3.86395             74                  8.544               11.4329             53.8411             -0.642927           
2928                3.87011             48                  6.85565             11.4289             53.1282             -0.425972           
2929                3.87628             49                  6.9282              11.4251             52.4281             0.173537            
2930                3.88244             53                  7.2111              11.4216             51.7406             -0.781841           
2931                3.8886              45                  6.63325             11.4184             51.0655             -1.87773            
2932                3.89476             37                  6                   11.4153             50.4024             1.55983             
2933                3.90093             62                  7.81025             11.4124             49.7511             -1.38543            
2934                3.90709             39                  6.16441             11.4098             49.1114             -0.448966           
2935                3.91325             45                  6.63325             11.4073             48.483              -0.778757           
2936                3.91941             42                  6.40312             11.405              47.8657             -0.424205           
2937                3.92558             44                  6.55744             11.4028             47.2594             0.742414            
2938                3.93174             52                  7.14143             11.4008             46.6637             1.80231             
2939                3.9379              60                  7.68115             11.3989             46.0784             0.361626            
2940                3.94406             48                  6.85565             11.3972             45.5033             0.301811            
2941                3.95023             47                  6.78233             11.3956             44.9383             -0.181793           
2942                3.95639             43                  6.48074             11.3941             44.3831             0.173932            
2943                3.96255             45                  6.63325             11.3927             43.8376             0.25414             
2944                3.96871             45                  6.63325             11.3914             43.3015             0.477281            
2945                3.97488             46                  6.7082              11.3902             42.7747             1.72353             
2946                3.98104             55                  7.34847             11.389              42.257              -0.519249           
2947                3.9872              38                  6.08276             11.388              41.7482             1.11122             
2948                3.99336             49                  6.9282              11.387              41.2481             0.634928            
2949                3.99953             45                  6.63325             11.3861             40.7567             -0.314969           
2950                4.00569             38                  6.08276             11.3853             40.2736             -0.688255           
2951                4.01185             35                  5.83095             11.3845             39.7988             0.413318            
2952                4.01802             42                  6.40312             11.3838             39.3321             1.18965             
2953                4.02418             47                  6.78233             11.3831             38.8733             -0.199282           
2954                4.03034             37                  6                   11.3825             38.4224             -0.280499           
2955                4.0365              36                  5.91608             11.3819             37.9791             -0.218738           
2956                4.04267             36                  5.91608             11.3814             37.5433             1.82836             
2957                4.04883             50                  7                   11.3809             37.1149             0.212849            
2958                4.05499             38                  6.08276             11.3804             36.6937             1.43843             
2959                4.06115             46                  6.7082              11.38               36.2797             0.502958            
2960                4.06732             39                  6.16441             11.3796             35.8726             0.866825            
2961                4.07348             41                  6.32456             11.3793             35.4723             1.74511             
2962                4.07964             47                  6.78233             11.3789             35.0788             -0.717634           
2963                4.0858              30                  5.38516             11.3786             34.6919             0.601009            
2964                4.09197             38                  6.08276             11.3783             34.3115             0.814166            
2965                4.09813             39                  6.16441             11.3781             33.9374             -1.60378            
2966                4.10429             24                  4.79583             11.3778             33.5696             -0.819581           
2967                4.11045             28                  5.19615             11.3776             33.208              0.197793            
2968                4.11662             34                  5.74456             11.3774             32.8524             0.585618            
2969                4.12278             36                  5.91608             11.3772             32.5027             2.04825             
2970                4.12894             46                  6.7082              11.377              32.1588             -0.123822           
2971                4.1351              31                  5.47723             11.3769             31.8206             0.432929            
2972                4.14127             34                  5.74456             11.3767             31.4881             -0.335207           
2973                4.14743             29                  5.2915              11.3766             31.1611             1.0174              
2974                4.15359             37                  6                   11.3764             30.8395             -0.733774           
2975                4.15975             26                  5                   11.3763             30.5232             0.652831            
2976                4.16592             34                  5.74456             11.3762             30.2122             0.705555            
2977                4.17208             34                  5.74456             11.3761             29.9063             0.757402            
2978                4.17824             34                  5.74456             11.376              29.6055             0.808396            
2979                4.18441             34                  5.74456             11.3759             29.3096             1.74363             
2980                4.19057             40                  6.245               11.3759             29.0186             0.232732            
2981                4.19673             30                  5.38516             11.3758             28.7324             -0.568841           
2982                4.20289             25                  4.89898             11.3757             28.4509             1.45759             
2983                4.20906             37                  6                   11.3757             28.1741             1.35603             
2984                4.21522             36                  5.91608             11.3756             27.9018             0.938885            
2985                4.22138             33                  5.65685             11.3756             27.634              0.655419            
2986                4.22754             31                  5.47723             11.3755             27.3706             0.530342            
2987                4.23371             30                  5.38516             11.3755             27.1115             0.400333            
2988                4.23987             29                  5.2915              11.3754             26.8566             0.26504             
2989                4.24603             28                  5.19615             11.3754             26.606              -0.224084           
2990                4.25219             25                  4.89898             11.3754             26.3594             -0.184108           
2991                4.25836             25                  4.89898             11.3753             26.1169             -0.490751           
2992                4.26452             23                  4.69042             11.3753             25.8784             0.967261            
2993                4.27068             31                  5.47723             11.3753             25.6437             1.62833             
2994                4.27684             35                  5.83095             11.3752             25.4129             0.883889            
2995                4.28301             30                  5.38516             11.3752             25.1859             0.204787            
2996                4.28917             26                  5                   11.3752             24.9625             1.59547             
2997                4.29533             34                  5.74456             11.3752             24.7429             -1.92121            
2998                4.30149             15                  3.74166             11.3752             24.5268             -0.777824           
2999                4.30766             20                  4.3589              11.3752             24.3142             0.374038            
3000                4.31382             26                  5                   11.3751             24.1051             1.43956             
3001                4.31998             32                  5.56776             11.3751             23.8994             -0.294561           
3002                4.32615             22                  4.58258             11.3751             23.6971             -0.260012           
3003                4.33231             22                  4.58258             11.3751             23.498              1.54568             
3004                4.33847             32                  5.56776             11.3751             23.3022             -0.560642           
3005                4.34463             20                  4.3589              11.3751             23.1096             0.221989            
3006                4.3508              24                  4.79583             11.3751             22.9201             2.08338             
3007                4.35696             35                  5.83095             11.3751             22.7337             0.298003            
3008                4.36312             24                  4.79583             11.3751             22.5503             0.896642            
3009                4.36928             27                  5.09902             11.3751             22.3699             1.10415             
3010                4.37545             28                  5.19615             11.3751             22.1925             -1.41526            
3011                4.38161             15                  3.74166             11.3751             22.0179             0.442757            
3012                4.38777             24                  4.79583             11.375              21.8462             1.5281              
3013                4.39393             30                  5.38516             11.375              21.6772             0.511658            
3014                4.4001              24                  4.79583             11.375              21.511              1.58864             
3015                4.40626             30                  5.38516             11.375              21.3475             2.2084              
3016                4.41242             34                  5.74456             11.375              21.1866             1.94978             
3017                4.41858             32                  5.56776             11.375              21.0283             1.18661             
3018                4.42475             27                  5.09902             11.375              20.8726             -0.511083           
3019                4.43091             18                  4.12311             11.375              20.7195             1.07209             
3020                4.43707             26                  5                   11.375              20.5688             1.75882             
3021                4.44323             30                  5.38516             11.375              20.4205             0.572456            
3022                4.4494              23                  4.69042             11.375              20.2747             2.6572              
3023                4.45556             36                  5.91608             11.375              20.1312             1.68287             
3024                4.46172             29                  5.2915              11.375              19.9901             0.852859            
3025                4.46788             24                  4.79583             11.375              19.8512             -0.322222           
3026                4.47405             18                  4.12311             11.375              19.7145             -0.29696            
3027                4.48021             18                  4.12311             11.375              19.5801             0.93576             
3028                4.48637             24                  4.79583             11.375              19.4479             -0.247658           
3029                4.49254             18                  4.12311             11.375              19.3178             1.5125              
3030                4.4987              27                  5.09902             11.375              19.1898             1.0147              
3031                4.50486             24                  4.79583             11.375              19.0639             1.04017             
3032                4.51102             24                  4.79583             11.375              18.94               3.00273             
3033                4.51719             37                  6                   11.375              18.8181             0.903614            
3034                4.52335             23                  4.69042             11.375              18.6981             1.29267             
3035                4.52951             25                  4.89898             11.375              18.5802             0.557857            
3036                4.53567             21                  4.47214             11.375              18.4641             0.784213            
3037                4.54184             22                  4.58258             11.375              18.3499             1.53226             
3038                4.548               26                  5                   11.375              18.2375             1.38392             
3039                4.55416             25                  4.89898             11.375              18.127              -0.00342605         
3040                4.56032             18                  4.12311             11.375              18.0182             0.679477            
3041                4.56649             21                  4.47214             11.375              17.9112             1.09102             
3042                4.57265             23                  4.69042             11.375              17.8059             1.29458             
3043                4.57881             24                  4.79583             11.375              17.7024             1.31553             
3044                4.58497             24                  4.79583             11.375              17.6005             -0.0961272          
3045                4.59114             17                  4                   11.375              17.5002             -0.93699            
3046                4.5973              13                  3.4641              11.375              17.4016             1.19635             
3047                4.60346             23                  4.69042             11.375              17.3045             1.02932             
3048                4.60962             22                  4.58258             11.375              17.209              1.91428             
3049                4.61579             27                  5.09902             11.375              17.1151             -0.201194           
3050                4.62195             16                  3.87298             11.375              17.0227             1.45299             
3051                4.62811             24                  4.79583             11.375              16.9317             0.914628            
3052                4.63428             21                  4.47214             11.375              16.8423             -0.570194           
3053                4.64044             14                  3.60555             11.375              16.7543             1.67777             
3054                4.6466              25                  4.89898             11.375              16.6676             0.971789            
3055                4.65276             21                  4.47214             11.375              16.5824             -0.744767           
3056                4.65893             13                  3.4641              11.375              16.4986             0.143032            
3057                4.66509             17                  4                   11.375              16.4161             1.02623             
3058                4.67125             21                  4.47214             11.375              16.335              -0.0501892          
3059                4.67741             16                  3.87298             11.375              16.2551             0.653541            
3060                4.68358             19                  4.24264             11.375              16.1766             -0.659758           
3061                4.68974             13                  3.4641              11.375              16.0993             0.470339            
3062                4.6959              18                  4.12311             11.375              16.0232             0.0130383           
3063                4.70206             16                  3.87298             11.375              15.9484             -0.849767           
3064                4.70823             12                  3.31662             11.375              15.8748             0.740158            
3065                4.71439             19                  4.24264             11.375              15.8024             0.96267             
3066                4.72055             20                  4.3589              11.375              15.7311             1.88047             
3067                4.72671             25                  4.89898             11.375              15.661              0.78885             
3068                4.73288             19                  4.24264             11.375              15.592              1.00934             
3069                4.73904             20                  4.3589              11.375              15.5241             -0.75822            
3070                4.7452              12                  3.31662             11.375              15.4573             -0.0789797          
3071                4.75136             15                  3.74166             11.375              15.3916             0.40983             
3072                4.75753             17                  4                   11.375              15.327              1.26196             
3073                4.76369             21                  4.47214             11.375              15.2634             0.440741            
3074                4.76985             17                  4                   11.375              15.2008             0.680665            
3075                4.77602             18                  4.12311             11.375              15.1392             1.6639              
3076                4.78218             23                  4.69042             11.375              15.0787             0.921466            
3077                4.78834             19                  4.24264             11.375              15.0191             2.33155             
3078                4.7945              27                  5.09902             11.375              14.9604             -0.405043           
3079                4.80067             13                  3.4641              11.375              14.9027             0.291589            
3080                4.80683             16                  3.87298             11.375              14.8459             1.17487             
3081                4.81299             20                  4.3589              11.375              14.7901             0.987186            
3082                4.81915             19                  4.24264             11.375              14.7351             1.39006             
3083                4.82532             21                  4.47214             11.375              14.6811             -0.129983           
3084                4.83148             14                  3.60555             11.375              14.6279             -0.809578           
3085                4.83764             11                  3.16228             11.375              14.5755             0.827046            
3086                4.8438              18                  4.12311             11.375              14.524              0.137529            
3087                4.84997             15                  3.74166             11.375              14.4733             1.96861             
3088                4.85613             24                  4.79583             11.375              14.4235             -1.30758            
3089                4.86229             9                   2.82843             11.375              14.3744             1.46813             
3090                4.86845             21                  4.47214             11.375              14.3262             -0.0576951          
3091                4.87462             14                  3.60555             11.375              14.2787             -0.489486           
3092                4.88078             12                  3.31662             11.375              14.232              0.689337            
3093                4.88694             17                  4                   11.375              14.186              0.918234            
3094                4.8931              18                  4.12311             11.375              14.1408             1.5187              
3095                4.89927             21                  4.47214             11.375              14.0963             -0.224048           
3096                4.90543             13                  3.4641              11.375              14.0525             0.258685            
3097                4.91159             15                  3.74166             11.375              14.0094             -0.431379           
3098                4.91775             12                  3.31662             11.375              13.967              0.969499            
3099                4.92392             18                  4.12311             11.375              13.9253             0.0313071           
3100                4.93008             14                  3.60555             11.375              13.8843             -0.179646           
3101                4.93624             13                  3.4641              11.375              13.8439             0.99832             
3102                4.94241             18                  4.12311             11.375              13.8042             0.0635488           
3103                4.94857             14                  3.60555             11.375              13.7651             0.801866            
3104                4.95473             17                  4                   11.375              13.7266             -0.864505           
3105                4.96089             10                  3                   11.375              13.6888             0.352126            
3106                4.96706             15                  3.74166             11.375              13.6516             1.43988             
3107                4.97322             20                  4.3589              11.375              13.6149             0.371102            
3108                4.97938             15                  3.74166             11.375              13.5789             1.06036             
3109                4.98554             18                  4.12311             11.375              13.5434             1.64799             
3110                4.99171             21                  4.47214             11.375              13.5086             0.142233            
3111                4.99787             14                  3.60555             11.375              13.4742             -1.08035            
3112                5.00403             9                   2.82843             11.375              13.4405             1.48672             
3113                5.01019             20                  4.3589              11.375              13.4072             1.10055             
3114                5.01636             18                  4.12311             11.375              13.3745             0.671493            
3115                5.02252             16                  3.87298             11.375              13.3424             1.3169              
3116                5.02868             19                  4.24264             11.375              13.3107             0.687359            
3117                5.03484             16                  3.87298             11.375              13.2796             -0.509208           
3118                5.04101             11                  3.16228             11.375              13.2489             -0.267287           
3119                5.04717             12                  3.31662             11.375              13.2188             -0.495666           
3120                5.05333             11                  3.16228             11.375              13.1891             0.94069             
3121                5.05949             17                  4                   11.375              13.1599             1.35845             
3122                5.06566             19                  4.24264             11.375              13.1312             -0.0219179          
3123                5.07182             13                  3.4641              11.375              13.103              -0.991474           
3124                5.07798             9                   2.82843             11.375              13.0752             0.509793            
3125                5.08414             15                  3.74166             11.375              13.0478             0.264873            
3126                5.09031             14                  3.60555             11.375              13.0209             -0.70177            
3127                5.09647             10                  3                   11.375              12.9944             0.987617            
3128                5.10263             17                  4                   11.375              12.9684             -0.206748           
3129                5.1088              12                  3.31662             11.375              12.9427             -0.953118           
3130                5.11496             9                   2.82843             11.375              12.9175             1.60275             
3131                5.12112             20                  4.3589              11.375              12.8927             0.0370144           
3132                5.12728             13                  3.4641              11.375              12.8683             0.797348            
3133                5.13345             16                  3.87298             11.375              12.8443             0.0504071           
3134                5.13961             13                  3.4641              11.375              12.8206             1.43572             
3135                5.14577             19                  4.24264             11.375              12.7974             -0.650225           
3136                5.15193             10                  3                   11.375              12.7745             0.820666            
3137                5.1581              16                  3.87298             11.375              12.752              1.63948             
3138                5.16426             20                  4.3589              11.375              12.7298             1.25913             
3139                5.17042             18                  4.12311             11.375              12.708              0.604126            
3140                5.17658             15                  3.74166             11.375              12.6866             -0.145943           
3141                5.18275             12                  3.31662             11.375              12.6655             1.47106             
3142                5.18891             19                  4.24264             11.375              12.6447             1.07191             
3143                5.19507             17                  4                   11.375              12.6243             1.48044             
3144                5.20123             19                  4.24264             11.375              12.6042             0.382953            
3145                5.2074              14                  3.60555             11.375              12.5844             0.388216            
3146                5.21356             14                  3.60555             11.375              12.565              1.29772             
3147                5.21972             18                  4.12311             11.375              12.5458             0.398491            
3148                5.22588             14                  3.60555             11.375              12.527              0.403504            
3149                5.23205             14                  3.60555             11.375              12.5084             1.10475             
3150                5.23821             17                  4                   11.375              12.4902             0.41329             
3151                5.24437             14                  3.60555             11.375              12.4723             0.153254            
3152                5.25054             13                  3.4641              11.375              12.4546             0.158135            
3153                5.2567              13                  3.4641              11.375              12.4373             -1.4376             
3154                5.26286             7                   2.44949             11.375              12.4202             -0.563248           
3155                5.26902             10                  3                   11.375              12.4033             1.33556             
3156                5.27519             18                  4.12311             11.375              12.3868             0.686657            
3157                5.28135             15                  3.74166             11.375              12.3705             -3.20559            
3158                5.28751             3                   1.41421             11.375              12.3545             0.44941             
3159                5.29367             14                  3.60555             11.375              12.3388             0.928987            
3160                5.29984             16                  3.87298             11.375              12.3233             -0.540901           
3161                5.306               10                  3                   11.375              12.308              0.198673            
3162                5.31216             13                  3.4641              11.375              12.293              -0.289418           
3163                5.31832             11                  3.16228             11.375              12.2782             0.469717            
3164                5.32449             14                  3.60555             11.375              12.2637             -1.07712            
3165                5.33065             8                   2.64575             11.375              12.2494             1.56582             
3166                5.33681             19                  4.24264             11.375              12.2353             0.9547              
3167                5.34297             16                  3.87298             11.375              12.2215             -1.0666             
3168                5.34914             8                   2.64575             11.375              12.2079             -1.37774            
3169                5.3553              7                   2.44949             11.375              12.1945             0.964856            
3170                5.36146             16                  3.87298             11.375              12.1813             0.233706            
3171                5.36762             13                  3.4641              11.375              12.1683             0.742795            
3172                5.37379             15                  3.74166             11.375              12.1556             -0.0313611          
3173                5.37995             12                  3.31662             11.375              12.143              -0.0286515          
3174                5.38611             12                  3.31662             11.375              12.1306             -0.496488           
3175                5.39227             10                  3                   11.375              12.1185             -0.493685           
3176                5.39844             10                  3                   11.375              12.1065             0.986719            
3177                5.4046              16                  3.87298             11.375              12.0948             -1.34822            
3178                5.41076             7                   2.44949             11.375              12.0832             0.260831            
3179                5.41693             13                  3.4641              11.375              12.0718             1.96652             
3180                5.42309             21                  4.47214             11.375              12.0606             -0.0108671          
