"Channel"           "Time, ns"          "Count"             "Error"             "Resolution"        "Fit"               "Chi^2"             
2354                0.33278             16                  3.87298             10.8254             10.8267             -0.716496           
2355                0.338943            8                   2.64575             10.8254             10.8267             0.343555            
2356                0.345106            12                  3.31662             10.8255             10.8267             -0.193735           
2357                0.351268            10                  3                   10.8255             10.8267             -1.34686            
2358                0.357431            6                   2.23607             10.8256             10.8267             -0.193733           
2359                0.363593            10                  3                   10.8256             10.8267             1.30713             
2360                0.369756            16                  3.87298             10.8257             10.8266             -1.01495            
2361                0.375919            7                   2.44949             10.8258             10.8266             -0.193734           
2362                0.382081            10                  3                   10.8258             10.8267             -1.34686            
2363                0.388244            6                   2.23607             10.8259             10.8267             0.0530785           
2364                0.394406            11                  3.16228             10.826              10.8267             0.610713            
2365                0.400569            13                  3.4641              10.8261             10.8267             -0.444429           
2366                0.406732            9                   2.82843             10.8262             10.8267             0.343542            
2367                0.412894            12                  3.31662             10.8263             10.8267             1.0898              
2368                0.419057            15                  3.74166             10.8264             10.8267             -0.444445           
2369                0.425219            9                   2.82843             10.8265             10.8268             -0.444453           
2370                0.431382            9                   2.82843             10.8266             10.8268             0.0530297           
2371                0.437545            11                  3.16228             10.8268             10.8268             0.858415            
2372                0.443707            14                  3.60555             10.8269             10.8269             -0.193795           
2373                0.44987             10                  3                   10.8271             10.8269             0.0529876           
2374                0.456032            11                  3.16228             10.8273             10.827              -0.444509           
2375                0.462195            9                   2.82843             10.8275             10.827              0.858356            
2376                0.468358            14                  3.60555             10.8277             10.8271             -0.193852           
2377                0.47452             10                  3                   10.828              10.8272             0.343388            
2378                0.480683            12                  3.31662             10.8282             10.8272             -0.71666            
2379                0.486845            8                   2.64575             10.8285             10.8273             -0.444606           
2380                0.493008            9                   2.82843             10.8288             10.8274             0.0528145           
2381                0.499171            11                  3.16228             10.8291             10.8275             0.343268            
2382                0.505333            12                  3.31662             10.8295             10.8276             1.51199             
2383                0.511496            17                  4                   10.8298             10.8278             0.610365            
2384                0.517658            13                  3.4641              10.8302             10.8279             1.70643             
2385                0.523821            18                  4.12311             10.8307             10.8281             -0.444805           
2386                0.529984            9                   2.82843             10.8312             10.8282             0.610223            
2387                0.536146            13                  3.4641              10.8317             10.8284             -0.716989           
2388                0.542309            8                   2.64575             10.8322             10.8286             0.857882            
2389                0.548471            14                  3.60555             10.8328             10.8288             0.610039            
2390                0.554634            13                  3.4641              10.8335             10.8291             -0.194362           
2391                0.560797            10                  3                   10.8342             10.8293             1.30638             
2392                0.566959            16                  3.87298             10.8349             10.8296             -0.194498           
2393                0.573122            10                  3                   10.8357             10.8299             -0.445292           
2394                0.579284            9                   2.82843             10.8366             10.8302             0.0518755           
2395                0.585447            11                  3.16228             10.8375             10.8306             0.609504            
2396                0.59161             13                  3.4641              10.8385             10.831              0.342171            
2397                0.597772            12                  3.31662             10.8396             10.8314             0.342039            
2398                0.603935            12                  3.31662             10.8408             10.8318             -1.34844            
2399                0.610097            6                   2.23607             10.842              10.8323             0.856795            
2400                0.61626             14                  3.60555             10.8434             10.8329             0.341577            
2401                0.622423            12                  3.31662             10.8449             10.8334             2.55549             
2402                0.628585            23                  4.69042             10.8464             10.834              0.856298            
2403                0.634748            14                  3.60555             10.8481             10.8347             -0.195785           
2404                0.64091             10                  3                   10.8499             10.8354             -0.718902           
2405                0.647073            8                   2.64575             10.8518             10.8362             -0.719111           
2406                0.653236            8                   2.64575             10.8539             10.837              -1.01793            
2407                0.659398            7                   2.44949             10.8562             10.8379             0.0493502           
2408                0.665561            11                  3.16228             10.8586             10.8388             0.049035            
2409                0.671723            11                  3.16228             10.8611             10.8399             0.854597            
2410                0.677886            14                  3.60555             10.8639             10.841              -0.720423           
2411                0.684049            8                   2.64575             10.8669             10.8422             0.338641            
2412                0.690211            12                  3.31662             10.87               10.8435             -0.197993           
2413                0.696374            10                  3                   10.8734             10.8448             -0.72147            
2414                0.702536            8                   2.64575             10.8771             10.8463             0.604753            
2415                0.708699            13                  3.4641              10.881              10.8479             1.50665             
2416                0.714862            17                  4                   10.8851             10.8496             0.336308            
2417                0.721024            12                  3.31662             10.8896             10.8514             0.0448997           
2418                0.727187            11                  3.16228             10.8944             10.8534             0.0442563           
2419                0.733349            11                  3.16228             10.8995             10.8555             0.0435661           
2420                0.739512            11                  3.16228             10.905              10.8577             -0.452567           
2421                0.745675            9                   2.82843             10.9108             10.8601             1.69818             
2422                0.751837            18                  4.12311             10.917              10.8627             0.599804            
2423                0.758               13                  3.4641              10.9237             10.8655             0.331317            
2424                0.764162            12                  3.31662             10.9308             10.8685             0.598079            
2425                0.770325            13                  3.4641              10.9384             10.8716             0.845386            
2426                0.776488            14                  3.60555             10.9466             10.875              0.0371551           
2427                0.78265             11                  3.16228             10.9552             10.8787             1.07523             
2428                0.788813            15                  3.74166             10.9645             10.8825             -0.731711           
2429                0.794975            8                   2.64575             10.9743             10.8867             0.324679            
2430                0.801138            12                  3.31662             10.9848             10.8911             -0.46126            
2431                0.807301            9                   2.82843             10.996              10.8959             0.589845            
2432                0.813463            13                  3.4641              11.0079             10.9009             0.0286803           
2433                0.819626            11                  3.16228             11.0206             10.9063             -0.738152           
2434                0.825788            8                   2.64575             11.0342             10.9121             1.0659              
2435                0.831951            15                  3.74166             11.0486             10.9183             0.831913            
2436                0.838114            14                  3.60555             11.0639             10.9248             0.830019            
2437                0.844276            14                  3.60555             11.0802             10.9318             0.827999            
2438                0.850439            14                  3.60555             11.0976             10.9393             1.27665             
2439                0.856601            16                  3.87298             11.116              10.9473             1.05611             
2440                0.862764            15                  3.74166             11.1356             10.9557             0.571908            
2441                0.868927            13                  3.4641              11.1564             10.9648             -0.228355           
2442                0.875089            10                  3                   11.1785             10.9744             0.297307            
2443                0.881252            12                  3.31662             11.202              10.9846             0.563269            
2444                0.887414            13                  3.4641              11.227              10.9955             1.46806             
2445                0.893577            17                  4                   11.2535             11.0071             1.25842             
2446                0.89974             16                  3.87298             11.2815             11.0194             -0.241985           
2447                0.905902            10                  3                   11.3113             11.0325             0.279196            
2448                0.912065            12                  3.31662             11.3429             11.0465             1.24785             
2449                0.918227            16                  3.87298             11.3764             11.0613             1.6472              
2450                0.92439             18                  4.12311             11.4119             11.077              -0.0212191          
2451                0.930553            11                  3.16228             11.4495             11.0937             0.260173            
2452                0.936715            12                  3.31662             11.4893             11.1114             -0.518288           
2453                0.942878            9                   2.82843             11.5315             11.1303             0.519793            
2454                0.94904             13                  3.4641              11.5761             11.1502             0.765205            
2455                0.955203            14                  3.60555             11.6234             11.1714             0.236028            
2456                0.961366            12                  3.31662             11.6733             11.1939             1.20832             
2457                0.967528            16                  3.87298             11.7261             11.2177             1.60771             
2458                0.973691            18                  4.12311             11.782              11.243              0.486221            
2459                0.979853            13                  3.4641              11.841              11.2697             -0.304208           
2460                0.986016            10                  3                   11.9034             11.298              -0.311238           
2461                0.992179            10                  3                   11.9693             11.328              -0.57413            
2462                0.998341            9                   2.82843             12.0388             11.3598             0.451455            
2463                1.0045              13                  3.4641              12.1123             11.3934             -0.097128           
2464                1.01067             11                  3.16228             12.1897             11.429              0.685354            
2465                1.01683             14                  3.60555             12.2715             11.4666             0.144548            
2466                1.02299             12                  3.31662             12.3577             11.5063             -0.620009           
2467                1.02915             9                   2.82843             12.4486             11.5484             0.119228            
2468                1.03532             12                  3.31662             12.5444             11.5928             0.105492            
2469                1.04148             12                  3.31662             12.6453             11.6397             1.87412             
2470                1.04764             20                  4.3589              12.7516             11.6893             0.353618            
2471                1.0538              13                  3.4641              12.8636             11.7416             0.0594913           
2472                1.05997             12                  3.31662             12.9815             11.7968             1.26033             
2473                1.06613             17                  4                   13.1055             11.8551             -0.709587           
2474                1.07229             9                   2.82843             13.236              11.9165             0.286231            
2475                1.07845             13                  3.4641              13.3732             11.9814             0.267035            
2476                1.08462             13                  3.4641              13.5176             12.0497             1.95306             
2477                1.09078             21                  4.47214             13.6692             12.1217             1.93638             
2478                1.09694             21                  4.47214             13.8286             12.1976             -0.533757           
2479                1.10311             10                  3                   13.996              12.2775             -0.308324           
2480                1.10927             11                  3.16228             14.1719             12.3617             1.11453             
2481                1.11543             17                  4                   14.3564             12.4503             0.394008            
2482                1.12159             14                  3.60555             14.5502             12.5436             1.47178             
2483                1.12776             19                  4.24264             14.7534             12.6416             0.588931            
2484                1.13392             15                  3.74166             14.9666             12.7448             -0.419611           
2485                1.14008             11                  3.16228             15.1901             12.8532             1.58595             
2486                1.14624             20                  4.3589              15.4243             12.9672             -0.2384             
2487                1.15241             12                  3.31662             15.6698             13.0871             2.5241              
2488                1.15857             26                  5                   15.927              13.2129             1.50074             
2489                1.16473             20                  4.3589              16.1963             13.345              1.27685             
2490                1.17089             19                  4.24264             16.4782             13.4837             0.357929            
2491                1.17706             15                  3.74166             16.7733             13.6294             -0.166515           
2492                1.18322             13                  3.4641              17.082              13.7822             2.06749             
2493                1.18938             24                  4.79583             17.4049             13.9424             -0.0228866          
2494                1.19554             14                  3.60555             17.7426             14.1106             -0.501482           
2495                1.20171             12                  3.31662             18.0955             14.2867             0.138064            
2496                1.20787             15                  3.74166             18.4643             14.4713             2.08106             
2497                1.21403             25                  4.89898             18.8496             14.6647             1.87737             
2498                1.22019             24                  4.79583             19.2519             14.8673             1.83375             
2499                1.22636             24                  4.79583             19.672              15.0795             2.11182             
2500                1.23252             26                  5                   20.1104             15.3015             1.38922             
2501                1.23868             22                  4.58258             20.5678             15.5339             0.952349            
2502                1.24485             20                  4.3589              21.045              15.7769             1.2824              
2503                1.25101             22                  4.58258             21.5425             16.0311             1.40799             
2504                1.25717             23                  4.69042             22.0612             16.2969             -0.533018           
2505                1.26333             14                  3.60555             22.6018             16.5747             -0.82277            
2506                1.2695              13                  3.4641              23.165              16.865              -0.437241           
2507                1.27566             15                  3.74166             23.7517             17.1682             1.3393              
2508                1.28182             24                  4.79583             24.3626             17.4848             1.27133             
2509                1.28798             24                  4.79583             24.9985             17.8155             0.624641            
2510                1.29415             21                  4.47214             25.6605             18.1605             -0.0978566          
2511                1.30031             18                  4.12311             26.3493             18.5207             -0.168435           
2512                1.30647             18                  4.12311             27.0659             18.8962             0.376598            
2513                1.31263             21                  4.47214             27.8113             19.2881             -0.9471             
2514                1.3188              15                  3.74166             28.5866             19.6964             2.6587              
2515                1.32496             36                  5.91608             29.3927             20.1222             1.24595             
2516                1.33112             27                  5.09902             30.2308             20.5662             1.4889              
2517                1.33728             29                  5.2915              31.1021             21.0286             0.105183            
2518                1.34345             22                  4.58258             32.008              21.5104             -0.178972           
2519                1.34961             21                  4.47214             32.9498             22.0121             0.684013            
2520                1.35577             26                  5                   33.9289             22.5348             0.189316            
2521                1.36193             24                  4.79583             34.947              23.0791             1.48465             
2522                1.3681              32                  5.56776             36.0059             23.6457             1.68284             
2523                1.37426             34                  5.74456             37.1075             24.2359             0.226971            
2524                1.38042             26                  5                   38.2539             24.8502             1.31403             
2525                1.38658             33                  5.65685             39.4476             25.4899             -0.361293           
2526                1.39275             24                  4.79583             40.6911             26.1558             0.218731            
2527                1.39891             28                  5.19615             41.9875             26.8495             0.0812766           
2528                1.40507             28                  5.19615             43.3403             27.5725             -0.377226           
2529                1.41124             26                  5                   44.7532             28.3253             0.513498            
2530                1.4174              32                  5.56776             46.2308             29.1105             -0.467818           
2531                1.42356             27                  5.09902             47.7779             29.9287             -0.276537           
2532                1.42972             29                  5.2915              49.4004             30.7828             -1.2862             
2533                1.43589             24                  4.79583             51.1048             31.6746             -1.63786            
2534                1.44205             23                  4.69042             52.899              32.6064             1.57663             
2535                1.44821             44                  6.55744             54.7914             33.5817             0.857107            
2536                1.45437             40                  6.245               56.7924             34.6019             0.379262            
2537                1.46054             38                  6.08276             58.9136             35.6724             -0.112656           
2538                1.4667              36                  5.91608             61.1683             36.7948             0.769123            
2539                1.47286             43                  6.48074             63.572              37.9762             -0.311287           
2540                1.47902             37                  6                   66.1425             39.2218             -1.27082            
2541                1.48519             32                  5.56776             68.9002             40.5345             -2.7898             
2542                1.49135             25                  4.89898             71.8688             41.9246             -1.6968             
2543                1.49751             32                  5.56776             75.0751             43.3953             0.00594385          
2544                1.50367             45                  6.63325             78.5501             44.9603             -1.83318            
2545                1.50984             34                  5.74456             82.3291             46.6271             0.499878            
2546                1.516               52                  7.14143             86.4524             48.407              0.502766            
2547                1.52216             54                  7.28011             90.9661             50.3169             -0.812581           
2548                1.52832             46                  6.7082              95.9226             52.3637             -0.563398           
2549                1.53449             50                  7                   101.381             54.5738             -0.600163           
2550                1.54065             52                  7.14143             107.41              56.9558             -0.415476           
2551                1.54681             56                  7.4162              114.084             59.5431             -0.62396            
2552                1.55298             57                  7.48331             121.49              62.3623             0.0707484           
2553                1.55914             66                  8.06226             129.725             65.4267             -0.879462           
2554                1.5653              61                  7.74597             138.897             68.7858             -2.76605            
2555                1.57146             50                  7                   149.128             72.4554             -1.14555            
2556                1.57763             66                  8.06226             160.555             76.4991             0.115882            
2557                1.58379             82                  9                   173.33              80.9528             -1.1202             
2558                1.58995             75                  8.60233             187.622             85.8645             -2.63514            
2559                1.59611             67                  8.12404             203.618             91.312              -0.696016           
2560                1.60228             90                  9.43398             221.527             97.3235             1.07353             
2561                1.60844             115                 10.6771             241.578             104.012             -1.03466            
2562                1.6146              100                 9.94987             264.023             111.416             -0.235402           
2563                1.62076             117                 10.7703             289.141             119.667             -0.33133            
2564                1.62693             125                 11.1355             317.235             128.874             -1.20465            
2565                1.63309             125                 11.1355             348.636             139.084             -0.934011           
2566                1.63925             139                 11.7473             383.708             150.489             -0.239009           
2567                1.64541             160                 12.6095             422.842             163.145             1.45596             
2568                1.65158             197                 14                  466.463             177.28              -0.568716           
2569                1.65774             185                 13.5647             515.03              193.025             0.795963            
2570                1.6639              222                 14.8661             569.037             210.532             0.985107            
2571                1.67006             245                 15.6205             629.012             230.065             -0.104874           
2572                1.67623             250                 15.7797             695.523             251.711             1.71914             
2573                1.68239             305                 17.4356             769.172             275.824             0.0279035           
2574                1.68855             303                 17.3781             850.6               302.528             -1.45519            
2575                1.69471             306                 17.4642             940.483             332.193             -2.16593            
2576                1.70088             325                 18                  1039.53             365.145             -1.64824            
2577                1.70704             369                 19.1833             1148.51             401.497             0.0113051           
2578                1.7132              442                 21                  1268.18             441.768             -1.47202            
2579                1.71937             454                 21.2838             1399.37             486.109             0.606912            
2580                1.72553             549                 23.4094             1542.93             535.08              1.14936             
2581                1.73169             617                 24.8193             1699.72             589.019             0.701449            
2582                1.73785             666                 25.7876             1870.64             648.245             -0.496203           
2583                1.74402             700                 26.4386             2056.61             713.379             -0.516555           
2584                1.75018             770                 27.7308             2258.55             784.594             0.185258            
2585                1.75634             868                 29.4449             2477.4              862.634             -0.443371           
2586                1.7625              934                 30.545              2714.11             947.774             0.198162            
2587                1.76867             1047                32.3419             2969.59             1040.69             0.447226            
2588                1.77483             1157                34                  3244.78             1142.01             -0.333415           
2589                1.78099             1240                35.1994             3540.58             1251.91             -1.25434            
2590                1.78715             1325                36.3868             3857.85             1371.29             0.353945            
2591                1.79332             1514                38.8973             4197.43             1500.4              -0.00231208         
2592                1.79948             1640                40.4846             4560.1              1640.09             0.288167            
2593                1.80564             1803                42.45               4946.59             1790.91             0.0408871           
2594                1.8118              1955                44.2041             5357.54             1953.21             -1.25825            
2595                1.81797             2070                45.4863             5793.52             2127.88             -0.915758           
2596                1.82413             2271                47.6445             6255.02             2315.1              0.446254            
2597                1.83029             2538                50.3686             6742.41             2515.74             -2.98715            
2598                1.83645             2577                50.7543             7255.93             2730.14             -0.12592            
2599                1.84262             2952                54.3231             7795.73             2958.9              0.307885            
2600                1.84878             3220                56.7362             8361.79             3202.68             -0.653044           
2601                1.85494             3423                58.4979             8953.95             3461.54             -0.540912           
2602                1.86111             3703                60.8441             9571.9              3736.19             0.430345            
2603                1.86727             4054                63.6632             10215.1             4026.81             -1.0615             
2604                1.87343             4264                65.2917             10883               4333.85             -0.00896396         
2605                1.87959             4657                68.2349             11574.7             4657.62             -0.0439383          
2606                1.88576             4995                70.6682             12289.2             4998.13             -0.80074            
2607                1.89192             5297                72.7736             13025.1             5355.68             0.0233043           
2608                1.89808             5732                75.7034             13781.2             5730.25             0.591886            
2609                1.90424             6168                78.5302             14555.8             6121.81             -0.622028           
2610                1.91041             6480                80.4922             15347               6530.38             -1.41381            
2611                1.91657             6838                82.6862             16152.9             6955.62             -1.39013            
2612                1.92273             7278                85.3053             16971.2             7397.29             -1.06252            
2613                1.92889             7761                88.0909             17799.5             7855.14             0.181852            
2614                1.93506             8345                91.3455             18635.4             8328.48             -0.574635           
2615                1.94122             8763                93.6056             19475.9             8817.08             0.0220918           
2616                1.94738             9322                96.5453             20318.3             9319.88             1.05602             
2617                1.95354             9941                99.6995             21159.6             9836.24             -0.592435           
2618                1.95971             10305               101.509             21996.5             10365.4             0.526769            
2619                1.96587             10961               104.69              22825.8             10906.1             1.19649             
2620                1.97203             11586               107.634             23644.1             11457.8             0.906319            
2621                1.97819             12118               110.077             24448.1             12018.7             -0.631763           
2622                1.98436             12517               111.875             25234.4             12588               -0.347744           
2623                1.99052             13124               114.556             25999.3             13164               0.879295            
2624                1.99668             13848               117.673             26739.6             13745               0.666612            
2625                2.00284             14410               120.037             27451.7             14330.3             0.93797             
2626                2.00901             15032               122.601             28132.3             14917.5             -0.309826           
2627                2.01517             15467               124.362             28778.2             15505.7             -1.21022            
2628                2.02133             15939               126.246             29386.2             16092.4             2.56411             
2629                2.0275              17009               130.415             29953.1             16675.9             1.10329             
2630                2.03366             17400               131.905             30476.3             17255               2.54653             
2631                2.03982             18169               134.789             30953               17827               0.692566            
2632                2.04598             18485               135.956             31380.8             18391.2             3.28119             
2633                2.05215             19400               139.28              31757.3             18944.6             2.64159             
2634                2.05831             19857               140.911             32080.8             19486.1             0.350797            
2635                2.06447             20063               141.64              32349.4             20013.5             -0.763253           
2636                2.07063             20415               142.878             32561.7             20524.4             2.30372             
2637                2.0768              21354               146.127             32716.6             21018.5             1.0718              
2638                2.08296             21650               147.136             32813.3             21492.8             2.86679             
2639                2.08912             22374               149.576             32851.2             21946.6             1.16493             
2640                2.09528             22552               150.17              32830.3             22377.6             -1.38815            
2641                2.10145             22575               150.246             32750.6             22784.3             0.645102            
2642                2.10761             23264               152.522             32612.5             23165.9             0.864535            
2643                2.11377             23653               153.792             32416.9             23520.5             1.18746             
2644                2.11993             24031               155.016             32164.9             23847.5             -0.253123           
2645                2.1261              24106               155.258             31857.7             24145.4             0.317874            
2646                2.13226             24463               156.403             31497.2             24413.4             -0.96083            
2647                2.13842             24500               156.522             31085.1             24650.9             -0.949066           
2648                2.14458             24707               157.181             30623.7             24856.7             1.3898              
2649                2.15075             25251               158.902             30115.5             25030.8             0.934874            
2650                2.15691             25321               159.123             29563               25172.7             1.20013             
2651                2.16307             25473               159.599             28969.1             25282.1             -0.488343           
2652                2.16924             25281               158.997             28336.8             25358.9             -0.344785           
2653                2.1754              25348               159.207             27669.2             25403.1             -0.0497414          
2654                2.18156             25407               159.393             26969.5             25415               1.23615             
2655                2.18772             25592               159.972             26241.2             25394.9             -1.32066            
2656                2.19389             25133               158.531             25487.7             25343               -0.845012           
2657                2.20005             25126               158.509             24712.3             25260.4             -1.46032            
2658                2.20621             24916               157.845             23918.5             25147.2             0.299694            
2659                2.21237             25052               158.275             23109.8             25004.7             0.140836            
2660                2.21854             24856               157.655             22289.6             24833.9             -0.261467           
2661                2.2247              24594               156.822             21461.3             24635.1             -0.231572           
2662                2.23086             24374               156.119             20628               24410.3             -0.396805           
2663                2.23702             24098               155.232             19793               24159.8             -0.0814226          
2664                2.24319             23873               154.506             18959.3             23885.6             -0.924683           
2665                2.24935             23447               153.121             18129.9             23589.1             -1.62164            
2666                2.25551             23024               151.733             17307.3             23270.9             -1.47003            
2667                2.26167             22711               150.698             16494.4             22933.3             -0.99709            
2668                2.26784             22427               149.753             15693.4             22576.8             -1.24797            
2669                2.274               22018               148.381             14906.6             22203.8             -1.48718            
2670                2.28016             21596               146.952             14136               21815.3             -0.791279           
2671                2.28632             21297               145.931             13383.5             21412.9             -0.37572            
2672                2.29249             20944               144.717             12650.8             20998.6             -0.220981           
2673                2.29865             20541               143.318             11939.2             20572.8             -0.111973           
2674                2.30481             20122               141.849             11250               20137.9             -2.09411            
2675                2.31098             19402               139.287             10584.3             19694.7             -3.70636            
2676                2.31714             18736               136.876             9943.01             19245.2             -0.96852            
2677                2.3233              18658               136.591             9326.7              18790.8             -1.6439             
2678                2.32946             18110               134.57              8735.93             18332               1.23252             
2679                2.33563             18036               134.294             8171.03             17871.1             -1.20871            
2680                2.34179             17249               131.332             7632.19             17408.4             -2.03306            
2681                2.34795             16682               129.155             7119.42             16945.6             -2.11004            
2682                2.35411             16214               127.33              6632.62             16483.7             -1.05637            
2683                2.36028             15890               126.052             6171.54             16023.7             -1.46049            
2684                2.36644             15385               124.032             5735.83             15566.9             0.167347            
2685                2.3726              15134               123.016             5325.02             15113.5             -0.973762           
2686                2.37876             14547               120.607             4938.56             14664.9             0.00328147          
2687                2.38493             14222               119.252             4575.79             14221.6             -0.156703           
2688                2.39109             13766               117.324             4236.01             13784.5             -1.55513            
2689                2.39725             13175               114.778             3918.44             13354.3             -0.124145           
2690                2.40341             12917               113.649             3622.26             12931.2             -1.36125            
2691                2.40958             12364               111.189             3346.6              12516               -0.845051           
2692                2.41574             12016               109.613             3090.56             12109.1             0.437479            
2693                2.4219              11758               108.43              2853.23             11710.8             -0.71835            
2694                2.42806             11245               106.038             2633.67             11321.5             1.23666             
2695                2.43423             11071               105.214             2430.95             10941.5             -1.52162            
2696                2.44039             10415               102.049             2244.14             10571.1             -1.12078            
2697                2.44655             10097               100.479             2072.3              10210.2             -1.71963            
2698                2.45271             9689                98.4276             1914.52             9859.13             -1.10723            
2699                2.45888             9410                97                  1769.9              9517.96             -1.19793            
2700                2.46504             9072                95.2418             1637.57             9186.7              1.47884             
2701                2.4712              9005                94.8894             1516.69             8865.4              0.0327049           
2702                2.47737             8557                92.4986             1406.43             8553.99             0.161282            
2703                2.48353             8267                90.9175             1306.01             8252.42             -0.118644           
2704                2.48969             7950                89.1572             1214.69             7960.64             0.976098            
2705                2.49585             7764                88.1079             1131.74             7678.48             -0.345696           
2706                2.50202             7376                85.8778             1056.48             7405.86             1.21004             
2707                2.50818             7245                85.1117             988.282             7142.61             0.621891            
2708                2.51434             6940                83.3007             926.531             6888.5              0.400544            
2709                2.5205              6676                81.7007             870.661             6643.47             2.71661             
2710                2.52667             6627                81.4002             820.143             6407.2              2.23896             
2711                2.53283             6357                79.7245             774.481             6179.6              0.463466            
2712                2.53899             5996                77.4274             733.216             5960.34             0.789929            
2713                2.54515             5809                76.2102             695.924             5749.19             -0.321297           
2714                2.55132             5522                74.3034             662.21              5546.04             1.72068             
2715                2.55748             5477                74                  631.713             5350.52             -0.450986           
2716                2.56364             5130                71.617              604.102             5162.53             1.76549             
2717                2.5698              5107                71.4563             579.073             4981.71             0.839188            
2718                2.57597             4866                69.7496             556.349             4807.88             1.36428             
2719                2.58213             4734                68.7968             535.678             4640.81             2.45069             
2720                2.58829             4646                68.1542             516.834             4480.18             1.78478             
2721                2.59445             4444                66.6558             499.608             4325.91             0.456222            
2722                2.60062             4207                64.8537             483.815             4177.64             2.25639             
2723                2.60678             4180                64.6452             469.289             4035.24             0.299286            
2724                2.61294             3917                62.578              455.878             3898.42             0.247294            
2725                2.6191              3782                61.4898             443.45              3766.92             3.1952              
2726                2.62527             3837                61.9355             431.884             3640.67             0.771194            
2727                2.63143             3565                59.6992             421.075             3519.34             -1.16462            
2728                2.63759             3335                57.7408             410.928             3402.84             2.27744             
2729                2.64376             3423                58.4979             401.361             3290.89             0.863808            
2730                2.64992             3232                56.8419             392.3               3183.32             1.54224             
2731                2.65608             3166                56.2583             383.682             3079.99             1.24933             
2732                2.66224             3049                55.2087             375.45              2980.64             0.982822            
2733                2.66841             2938                54.1941             367.554             2885.22             -0.593061           
2734                2.67457             2762                52.5452             359.953             2793.47             0.284556            
2735                2.68073             2720                52.144              352.61              2705.3              -1.82184            
2736                2.68689             2528                50.2693             345.492             2620.52             0.895252            
2737                2.69306             2584                50.8232             338.572             2538.94             2.10273             
